-4.1229e-08,4.5076e-09,-4.0327e-08,-2.2973e-13,-3.3662e-13,1.56e-14,3.8255e-14,-1.7267e-12,-2.5138e-14,1.0741e-13,-1.484e-12,-2.4859e-14,1.3576e-13,-7.9644e-13,-1.7188e-14
4.5076e-09,-1.0007e-07,-1.5507e-08,-3.4035e-15,4.3926e-15,-1.6489e-14,-1.5165e-14,7.6125e-14,-1.2412e-14,-1.439e-14,6.8325e-14,-7.8936e-15,-7.2491e-15,4.0912e-14,2.553e-16
-4.0327e-08,-1.5507e-08,-4.3428e-08,-1.2948e-13,-1.826e-13,4.8437e-16,5.4591e-15,-8.8677e-13,-2.1888e-14,4.6349e-14,-7.5887e-13,-1.9576e-14,6.3485e-14,-4.0271e-13,-1.0994e-14
-2.2973e-13,-3.4035e-15,-1.2948e-13,-1.5369e-13,2.0384e-13,-4.0379e-14,4.6454e-14,-4.0503e-13,1.9737e-14,4.7485e-14,-2.9273e-13,1.7107e-14,3.8092e-14,-1.392e-13,1.0235e-14
-3.3662e-13,4.3926e-15,-1.826e-13,2.0384e-13,-1.017e-12,7.8699e-15,-1.7148e-14,-1.2336e-14,-4.7017e-14,-3.7199e-14,1.6245e-13,-3.2838e-14,-4.1899e-14,1.4192e-13,-1.3327e-14
1.56e-14,-1.6489e-14,4.8437e-16,-4.0379e-14,7.8699e-15,-4.4346e-14,8.3326e-15,3.324e-14,1.155e-14,1.1481e-14,2.0472e-14,1.4492e-14,8.546e-15,7.1056e-15,9.96e-15
3.8255e-14,-1.5165e-14,5.4591e-15,4.6454e-14,-1.7148e-14,8.3326e-15,-1.1315e-13,1.7605e-13,-8.088e-14,-5.429e-14,1.8222e-14,-5.1114e-14,-2.5115e-14,4.5536e-15,-2.42e-14
-1.7267e-12,7.6125e-14,-8.8677e-13,-4.0503e-13,-1.2336e-14,3.324e-14,1.7605e-13,-2.465e-12,-4.6096e-15,1.7256e-13,-1.6804e-12,-2.0118e-14,1.2894e-13,-7.1575e-13,-1.4045e-14
-2.5138e-14,-1.2412e-14,-2.1888e-14,1.9737e-14,-4.7017e-14,1.155e-14,-8.088e-14,-4.6096e-15,-8.3538e-14,-5.54e-14,1.3072e-14,-5.4924e-14,-2.7113e-14,1.2857e-14,-2.4539e-14
1.0741e-13,-1.439e-14,4.6349e-14,4.7485e-14,-3.7199e-14,1.1481e-14,-5.429e-14,1.7256e-13,-5.54e-14,-9.2235e-14,1.8318e-13,-6.1279e-14,-3.4231e-14,3.1252e-14,-2.7982e-14
-1.484e-12,6.8325e-14,-7.5887e-13,-2.9273e-13,1.6245e-13,2.0472e-14,1.8222e-14,-1.6804e-12,1.3072e-14,1.8318e-13,-1.8054e-12,1.4564e-15,1.673e-13,-8.9527e-13,-1.1528e-14
-2.4859e-14,-7.8936e-15,-1.9576e-14,1.7107e-14,-3.2838e-14,1.4492e-14,-5.1114e-14,-2.0118e-14,-5.4924e-14,-6.1279e-14,1.4564e-15,-6.3795e-14,-3.4544e-14,1.6367e-14,-3.1277e-14
1.3576e-13,-7.2491e-15,6.3485e-14,3.8092e-14,-4.1899e-14,8.546e-15,-2.5115e-14,1.2894e-13,-2.7113e-14,-3.4231e-14,1.673e-13,-3.4544e-14,-6.8469e-14,1.6888e-13,-3.4617e-14
-7.9644e-13,4.0912e-14,-4.0271e-13,-1.392e-13,1.4192e-13,7.1056e-15,4.5536e-15,-7.1575e-13,1.2857e-14,3.1252e-14,-8.9527e-13,1.6367e-14,1.6888e-13,-8.2106e-13,4.9349e-15
-1.7188e-14,2.553e-16,-1.0994e-14,1.0235e-14,-1.3327e-14,9.96e-15,-2.42e-14,-1.4045e-14,-2.4539e-14,-2.7982e-14,-1.1528e-14,-3.1277e-14,-3.4617e-14,4.9349e-15,-3.3643e-14
