1.2574e-10,1.1083e-11,9.2129e-12,5.3566e-13,-3.0472e-10,-5.9107e-11,1.3707e-12,-2.3776e-12,2.0112e-12,1.7905e-12,-3.2809e-12,1.9473e-12,1.0949e-12,-5.7509e-12,1.7256e-12
1.1083e-11,410.63,82.126,2.6859e-12,5.7137e-11,9.1024e-12,2.0739e-12,-1.069e-11,-2.9814e-12,3.4871e-12,-2.774e-12,-2.5368e-12,-1.5131e-12,-3.387e-11,-7.8887e-12
9.2129e-12,82.126,16.425,5.4442e-13,9.6344e-11,2.1675e-11,2.1561e-13,3.0169e-12,2.6458e-12,4.2273e-13,4.8304e-12,2.3936e-12,3.384e-15,-1.5912e-12,6.2325e-13
5.3566e-13,2.6859e-12,5.4442e-13,1.255e-10,3.4021e-10,7.4484e-11,-8.7555e-13,-3.1144e-10,-6.0298e-11,-1.4311e-12,5.088e-12,1.4007e-12,2.0394e-13,1.4798e-11,1.9088e-12
-3.0472e-10,5.7137e-11,9.6344e-11,3.4021e-10,8.2046e-09,1.5066e-09,2.6047e-10,-1.9183e-09,-4.5797e-10,2.564e-10,-1.3838e-09,-3.4025e-10,-3.8414e-12,-1.6753e-09,-3.2951e-10
-5.9107e-11,9.1024e-12,2.1675e-11,7.4484e-11,1.5066e-09,3.1806e-10,5.1433e-11,-2.9106e-10,-7.4355e-11,5.042e-11,-2.7339e-10,-7.1164e-11,-1.8353e-12,-3.357e-10,-6.9155e-11
1.3707e-12,2.0739e-12,2.1561e-13,-8.7555e-13,2.6047e-10,5.1433e-11,1.221e-10,5.8544e-11,1.7345e-11,-1.4318e-12,-2.8847e-10,-5.58e-11,4.2325e-13,1.1095e-11,2.0788e-12
-2.3776e-12,-1.069e-11,3.0169e-12,-3.1144e-10,-1.9183e-09,-2.9106e-10,5.8544e-11,2.1884e-09,3.8637e-10,7.7496e-12,-4.1832e-10,-9.0598e-11,1.5421e-12,-6.5717e-11,-1.1555e-11
2.0112e-12,-2.9814e-12,2.6458e-12,-6.0298e-11,-4.5797e-10,-7.4355e-11,1.7345e-11,3.8637e-10,1.0538e-10,1.0554e-12,2.7482e-12,-2.3129e-12,-7.0705e-13,-1.3085e-11,-5.0402e-12
1.7905e-12,3.4871e-12,4.2273e-13,-1.4311e-12,2.564e-10,5.042e-11,-1.4318e-12,7.7496e-12,1.0554e-12,1.2225e-10,6.1031e-11,1.7994e-11,-2.4841e-13,-2.8599e-10,-5.6261e-11
-3.2809e-12,-2.774e-12,4.8304e-12,5.088e-12,-1.3838e-09,-2.7339e-10,-2.8847e-10,-4.1832e-10,2.7482e-12,6.1031e-11,2.0588e-09,3.5949e-10,-1.9773e-12,-4.4998e-10,-9.4102e-11
1.9473e-12,-2.5368e-12,2.3936e-12,1.4007e-12,-3.4025e-10,-7.1164e-11,-5.58e-11,-9.0598e-11,-2.3129e-12,1.7994e-11,3.5949e-10,9.9428e-11,-8.3819e-13,-6.424e-12,-2.7641e-12
1.0949e-12,-1.5131e-12,3.384e-15,2.0394e-13,-3.8414e-12,-1.8353e-12,4.2325e-13,1.5421e-12,-7.0705e-13,-2.4841e-13,-1.9773e-12,-8.3819e-13,7.8739e-11,-9.6763e-12,1.5232e-11
-5.7509e-12,-3.387e-11,-1.5912e-12,1.4798e-11,-1.6753e-09,-3.357e-10,1.1095e-11,-6.5717e-11,-1.3085e-11,-2.8599e-10,-4.4998e-10,-6.424e-12,-9.6763e-12,1.9354e-09,3.5351e-10
1.7256e-12,-7.8887e-12,6.2325e-13,1.9088e-12,-3.2951e-10,-6.9155e-11,2.0788e-12,-1.1555e-11,-5.0402e-12,-5.6261e-11,-9.4102e-11,-2.7641e-12,1.5232e-11,3.5351e-10,9.6071e-11
